Time (s)	Counter ()	ยว 2 (mm)
0.1876	14.993015	27.933578
0.1878	14.99684	27.226883
0.188	14.994927	26.671621
0.1882	14.996202	26.224964
0.1884	14.993652	25.81349
0.1886	14.99174	25.798195
0.1888	14.993015	25.889973
0.189	14.993652	26.387108
0.1892	14.998753	26.81082
0.1894	14.998116	27.353844
0.1896	14.99684	27.375257
0.1898	14.99684	28.213503
0.19	14.995565	29.189417
0.1902	14.99684	30.029192
0.1904	14.996202	30.026133
0.1906	14.99429	30.023073
0.1908	14.996202	30.023073
0.191	14.995565	30.023073
0.1912	14.992377	30.027662
0.1914	14.994927	30.024603
0.1916	14.99429	30.023073
0.1918	14.99429	30.020014
0.192	14.994927	30.026133
0.1922	14.993652	30.024603
0.1924	14.99429	30.026133
0.1926	14.99684	30.029192
0.1928	14.993015	30.029192
0.193	14.995565	30.018484
0.1932	14.995565	30.024603
0.1934	14.996202	30.026133
0.1936	14.994927	30.024603
0.1938	14.996202	30.021544
0.194	14.993015	30.013895
0.1942	14.996202	30.029192
0.1944	14.995565	30.027662
0.1946	14.993015	30.021544
0.1948	14.999391	30.026133
0.195	14.993652	30.030722
0.1952	14.995565	30.020014
0.1954	14.995565	30.029192
0.1956	14.995565	30.024603
0.1958	14.997478	30.021544
0.196	14.995565	30.027662
0.1962	14.994927	30.029192
0.1964	14.997478	30.020014
0.1966	14.993652	30.024603
0.1968	14.996202	30.018484
0.197	14.994927	30.018484
0.1972	14.997478	29.446398
0.1974	14.99429	28.519432
0.1976	14.996202	28.49037
0.1978	14.993652	27.719429
0.198	14.997478	27.089214
0.1982	14.997478	26.812349
0.1984	14.999391	26.54619
0.1986	14.99684	26.527834
0.1988	14.994927	26.533953
0.199	14.993652	27.02191
0.1992	14.996202	27.372198
0.1994	14.995565	27.918282
0.1996	14.994927	27.938168
0.1998	14.995565	28.776413
0.2	14.99174	29.651369
0.2002	14.995565	30.023073
0.2004	14.99684	30.012365
0.2006	14.993652	30.026133
0.2008	14.995565	30.029192
0.201	14.995565	30.021544
0.2012	14.993652	30.024603
0.2014	14.995565	30.033781
0.2016	14.99429	30.023073
0.2018	14.998116	30.026133
0.202	14.993652	30.024603
0.2022	14.997478	30.024603
0.2024	14.995565	30.021544
0.2026	14.994927	30.020014
0.2028	14.992377	30.016954
0.203	14.995565	30.026133
0.2032	14.99429	30.021544
0.2034	14.997478	30.020014
0.2036	14.993652	30.021544
0.2038	14.996202	30.020014
0.204	14.993652	30.027662
0.2042	14.998753	30.026133
0.2044	14.993652	30.024603
0.2046	14.997478	30.029192
0.2048	14.99429	30.016954
0.205	14.995565	30.020014
0.2052	14.992377	30.024603
0.2054	14.995565	30.020014
0.2056	14.991102	30.030722
0.2058	14.998116	30.021544
0.206	14.99429	30.018484
0.2062	14.997478	30.021544
0.2064	14.997478	30.024603
0.2066	14.994927	30.020014
0.2068	14.994927	30.026133
0.207	14.998116	30.032251
0.2072	14.996202	29.811983
0.2074	14.99429	29.100697
0.2076	14.996202	29.09458
0.2078	14.998116	28.215033
0.208	14.995565	27.652124
0.2082	14.993652	27.36455
0.2084	14.993015	26.957664
0.2086	14.997478	26.956135
0.2088	14.996202	27.083096
0.209	14.99684	27.370668
0.2092	14.996202	27.655184
0.2094	14.99684	28.334345
0.2096	14.99684	28.35729
0.2098	14.997478	29.200125
0.21	14.997478	29.974125
0.2102	14.999391	30.021544
0.2104	14.991102	30.012365
0.2106	14.99684	30.032251
0.2108	14.997478	30.021544
0.211	14.994927	30.021544
0.2112	14.99429	30.026133
0.2114	14.99429	30.026133
0.2116	14.998753	30.021544
0.2118	14.996202	30.026133
0.212	14.994927	30.016954
0.2122	14.992377	30.024603
0.2124	14.995565	30.026133
0.2126	14.99684	30.023073
0.2128	14.996202	30.026133
0.213	14.994927	30.023073
0.2132	14.99429	30.023073
0.2134	14.996202	30.024603
0.2136	14.998116	30.021544
0.2138	14.995565	30.023073
0.214	14.993015	30.013895
0.2142	14.992377	30.016954
0.2144	14.99429	30.024603
0.2146	14.99429	30.029192
0.2148	15.000028	30.021544
0.215	14.994927	30.026133
0.2152	14.999391	30.018484
0.2154	14.99174	30.020014
0.2156	14.998116	30.027662
0.2158	14.993015	30.024603
0.216	14.993015	30.013895
0.2162	14.997478	30.016954
0.2164	14.99684	30.020014
0.2166	14.993015	30.018484
0.2168	14.995565	30.023073
0.217	14.993652	30.016954
0.2172	14.996202	29.755386
0.2174	14.99429	28.946203
0.2176	14.993015	28.917141
0.2178	14.99684	28.204325
0.218	14.994927	27.791321
0.2182	14.995565	27.373728
0.2184	14.995565	27.23912
0.2186	14.993015	27.234531
0.2188	14.99684	27.366079
0.219	14.993015	27.652124
0.2192	14.998753	28.072777
0.2194	14.99684	28.751938
0.2196	14.992377	28.768764
0.2198	14.99429	29.544294
0.22	14.998116	30.026133
0.2202	14.995565	30.027662
0.2204	14.993652	30.023073
0.2206	14.99429	30.023073
0.2208	14.996202	30.024603
0.221	14.994927	30.023073
0.2212	14.993015	30.027662
0.2214	14.993652	30.024603
0.2216	14.998116	30.026133
0.2218	14.995565	30.021544
0.222	14.997478	30.021544
0.2222	14.996202	30.023073
0.2224	14.995565	30.024603
0.2226	14.998116	30.018484
0.2228	14.991102	30.018484
0.223	14.999391	30.016954
0.2232	14.995565	30.020014
0.2234	14.996202	30.027662
0.2236	14.993652	30.024603
0.2238	14.99684	30.021544
0.224	14.997478	30.021544
0.2242	14.99684	30.029192
0.2244	14.99429	30.020014
0.2246	14.996202	30.023073
0.2248	14.993015	30.023073
0.225	14.996202	30.024603
0.2252	14.998753	30.026133
0.2254	14.993015	30.020014
0.2256	14.99684	30.023073
0.2258	14.997478	30.029192
0.226	14.995565	30.018484
0.2262	14.996202	30.020014
0.2264	14.995565	30.027662
0.2266	14.994927	30.021544
0.2268	14.997478	30.023073
0.227	14.995565	30.029192
0.2272	14.998753	29.859402
0.2274	14.996202	29.152706
0.2276	14.995565	29.13588
0.2278	14.993652	28.423065
0.228	14.996202	28.003942
0.2282	14.992377	27.656713
0.2284	14.993652	27.384436
0.2286	14.993015	27.376787
0.2288	14.997478	27.517515
0.229	14.99429	27.855566
0.2292	14.993652	28.505665
0.2294	14.993015	29.019627
0.2296	14.998116	29.028805
0.2298	14.996202	29.766092
0.23	14.99684	30.018484
0.2302	14.994927	30.027662
0.2304	14.994927	30.018484
0.2306	14.993652	30.018484
0.2308	14.996202	30.021544
0.231	14.993652	30.018484
0.2312	14.998753	30.013895
0.2314	14.992377	30.027662
0.2316	14.994927	30.023073
0.2318	14.992377	30.027662
0.232	14.998753	30.021544
0.2322	14.995565	30.029192
0.2324	14.998753	30.032251
0.2326	14.99429	30.024603
0.2328	14.99174	30.020014
0.233	14.994927	30.018484
0.2332	14.995565	30.021544
0.2334	14.99174	30.026133
0.2336	14.99684	30.021544
0.2338	14.99429	30.027662
0.234	14.994927	30.026133
0.2342	14.993015	30.026133
0.2344	14.994927	30.018484
0.2346	14.994927	30.021544
0.2348	15.000028	30.024603
0.235	14.99429	30.016954
0.2352	14.999391	30.032251
0.2354	14.995565	30.024603
0.2356	14.99429	30.026133
0.2358	14.994927	30.018484
0.236	14.993015	30.013895
0.2362	14.995565	30.029192
0.2364	14.996202	30.021544
0.2366	14.993015	30.023073
0.2368	14.993652	30.023073
0.237	14.993015	30.020014
0.2372	14.993652	30.026133
0.2374	14.997478	29.365326
0.2376	14.994927	29.34391
0.2378	14.996202	28.781002
0.238	14.998116	28.426125
0.2382	14.994927	28.062069
0.2384	14.993652	27.866274
0.2386	14.996202	27.860155
0.2388	14.993015	28.000883
0.239	14.995565	28.348112
0.2392	14.996202	28.706049
0.2394	14.996202	29.2659
0.2396	14.996202	30.015425
0.2398	14.996202	30.015425
0.24	14.995565	30.026133
0.2402	14.996202	30.020014
0.2404	14.994927	30.026133
0.2406	14.995565	30.023073
0.2408	14.998753	30.027662
0.241	14.996202	30.024603
0.2412	14.995565	30.023073
0.2414	14.997478	30.021544
0.2416	14.995565	30.021544
0.2418	14.997478	30.023073
0.242	14.995565	30.018484
0.2422	14.996202	30.018484
0.2424	14.99429	30.016954
0.2426	14.99684	30.021544
0.2428	14.996202	30.030722
0.243	14.994927	30.024603
0.2432	14.995565	30.024603
0.2434	14.993652	30.020014
0.2436	14.996202	30.029192
0.2438	14.993652	30.026133
0.244	14.994927	30.027662
0.2442	14.99429	30.024603
0.2444	14.994927	30.023073
0.2446	14.996202	30.021544
0.2448	14.996202	30.024603
0.245	14.997478	30.020014
0.2452	14.994927	30.018484
0.2454	14.99429	30.020014
0.2456	14.995565	30.023073
0.2458	14.992377	30.024603
0.246	14.994927	30.024603
0.2462	14.992377	30.023073
0.2464	14.995565	30.03837
0.2466	14.996202	30.023073
0.2468	14.99429	30.026133
0.247	14.994927	30.024603
0.2472	14.995565	30.023073
0.2474	14.993015	29.368385
0.2476	14.995565	29.342381
0.2478	14.99429	28.836069
0.248	14.995565	28.484251
0.2482	14.992377	28.204325
0.2484	14.995565	27.812737
0.2486	14.996202	27.79285
0.2488	14.998753	27.932049
0.249	14.993015	28.285397
0.2492	14.998116	28.781002
0.2494	14.99429	29.324026
0.2496	14.997478	29.339323
0.2498	14.994927	29.975655
0.25	14.996202	30.024603
0.2502	14.996202	30.021544
0.2504	14.999391	30.018484
0.2506	14.99429	30.018484
0.2508	14.996202	30.021544
0.251	14.997478	30.018484
0.2512	14.995565	30.026133
0.2514	14.999391	30.018484
0.2516	14.993652	30.023073
0.2518	14.996202	30.021544
0.252	14.994927	30.023073
0.2522	14.994927	30.023073
0.2524	14.994927	30.020014
0.2526	14.995565	30.023073
0.2528	14.996202	30.027662
0.253	14.99684	30.024603
0.2532	14.997478	30.026133
0.2534	14.993652	30.020014
0.2536	14.99684	30.021544
0.2538	14.99174	30.024603
0.254	14.994927	30.015425
0.2542	14.997478	30.026133
0.2544	14.996202	30.029192
0.2546	14.993652	30.026133
0.2548	14.995565	30.026133
0.255	14.998116	30.026133
0.2552	14.998116	30.026133
0.2554	14.994927	30.024603
0.2556	14.997478	30.024603
0.2558	14.994927	30.023073
0.256	14.996202	30.021544
0.2562	14.994927	30.020014
0.2564	14.994927	30.023073
0.2566	14.995565	30.016954
0.2568	14.996202	30.018484
0.257	14.99429	30.029192
0.2572	14.998116	30.020014
0.2574	14.99684	29.423452
0.2576	14.998116	29.398979
0.2578	14.996202	28.771824
0.258	14.993015	28.426125
0.2582	14.994927	28.141609
0.2584	14.996202	27.872393
0.2586	14.993652	27.857096
0.2588	14.996202	27.861685
0.259	14.994927	28.345053
0.2592	14.99174	28.782532
0.2594	14.99684	29.320967
0.2596	14.995565	29.337793
0.2598	14.99429	29.917528
0.26	14.993015	30.020014
0.2602	14.99684	30.021544
0.2604	14.996202	30.026133
0.2606	14.999391	30.023073
0.2608	14.995565	30.018484
0.261	14.995565	30.026133
0.2612	14.993652	30.023073
0.2614	14.998753	30.027662
0.2616	14.99429	30.029192
0.2618	14.998116	30.024603
0.262	14.993652	30.027662
0.2622	14.995565	30.030722
0.2624	14.994927	30.021544
0.2626	14.995565	30.026133
0.2628	14.993015	30.024603
0.263	14.994927	30.024603
0.2632	14.993652	30.027662
0.2634	14.995565	30.024603
0.2636	14.993652	30.027662
0.2638	15.000666	30.027662
0.264	14.99429	30.027662
0.2642	14.998116	30.024603
0.2644	14.99429	30.020014
0.2646	14.993652	30.021544
0.2648	14.993652	30.020014
0.265	14.99429	30.023073
0.2652	14.997478	30.016954
0.2654	14.99429	30.021544
0.2656	14.995565	30.027662
0.2658	14.994927	30.020014
0.266	14.99174	30.024603
0.2662	14.993652	30.029192
0.2664	14.998753	30.021544
0.2666	14.99684	30.026133
0.2668	14.993015	30.024603
0.267	14.993015	30.024603
0.2672	14.996202	29.764563
0.2674	14.994927	29.060926
0.2676	14.99684	29.027275
0.2678	14.996202	28.288456
0.268	14.995565	27.996294
0.2682	14.993652	27.650595
0.2684	14.993652	27.19323
0.2686	14.996202	27.159578
0.2688	14.99429	27.375257
0.269	14.990465	27.720959
0.2692	14.996202	28.296104
0.2694	14.99429	28.750408
0.2696	14.997478	28.779472
0.2698	14.994927	29.39439
0.27	14.996202	30.029192
0.2702	14.994927	30.027662
0.2704	14.995565	30.023073
0.2706	14.995565	30.027662
0.2708	14.994927	30.013895
0.271	14.993652	30.016954
0.2712	14.998753	30.026133
0.2714	14.99429	30.027662
0.2716	14.99684	30.027662
0.2718	14.994927	30.032251
0.272	14.99429	30.024603
0.2722	14.996202	30.026133
0.2724	14.993652	30.021544
0.2726	14.994927	30.018484
0.2728	14.994927	30.023073
0.273	14.995565	30.020014
0.2732	14.993015	30.027662
0.2734	14.996202	30.015425
0.2736	14.994927	30.016954
0.2738	14.994927	30.024603
0.274	14.992377	30.026133
0.2742	14.995565	30.016954
0.2744	14.995565	30.029192
0.2746	14.993652	30.021544
0.2748	14.992377	30.027662
0.275	14.994927	30.021544
0.2752	14.993015	30.027662
0.2754	14.997478	30.020014
0.2756	14.99174	30.030722
0.2758	14.996202	30.026133
0.276	14.99429	30.018484
0.2762	14.995565	30.027662
0.2764	14.994927	30.016954
0.2766	14.995565	30.021544
0.2768	14.993652	30.030722
0.277	14.99429	30.023073
0.2772	14.99429	29.863991
0.2774	14.995565	29.218481
0.2776	14.991102	29.197065
0.2778	14.994927	28.559204
0.278	14.993015	28.065128
0.2782	14.997478	27.590939
0.2784	14.990465	27.32478
0.2786	14.995565	27.292658
0.2788	14.996202	27.304893
0.279	14.996202	27.730135
0.2792	14.993652	28.207384
0.2794	14.99429	28.537788
0.2796	14.994927	28.557674
0.2798	14.995565	29.235306
0.28	14.99429	30.027662
0.2802	14.993652	30.013895
0.2804	14.99174	30.020014
0.2806	14.99429	30.027662
0.2808	14.995565	30.023073
0.281	14.998753	30.015425
0.2812	14.997478	30.020014
0.2814	14.993652	30.018484
0.2816	14.994927	30.026133
0.2818	14.995565	30.021544
0.282	14.998116	30.024603
0.2822	14.992377	30.030722
0.2824	14.994927	30.018484
0.2826	14.99684	30.023073
0.2828	14.998116	30.029192
0.283	14.996202	30.024603
0.2832	14.993015	30.026133
0.2834	14.995565	30.021544
0.2836	14.996202	30.020014
0.2838	14.998116	30.026133
0.284	14.997478	30.026133
0.2842	14.99174	30.023073
0.2844	14.996202	30.027662
0.2846	14.993015	30.023073
0.2848	14.995565	30.018484
0.285	14.993652	30.020014
0.2852	14.993652	30.029192
0.2854	14.995565	30.021544
0.2856	14.992377	30.023073
0.2858	14.993015	30.021544
0.286	14.99684	30.027662
0.2862	14.993652	30.021544
0.2864	14.993015	30.024603
0.2866	14.994927	30.021544
0.2868	14.998753	30.024603
0.287	14.993652	30.026133
0.2872	14.995565	29.444868
0.2874	14.994927	28.689222
0.2876	14.994927	28.635685
0.2878	14.99429	27.991705
0.288	14.992377	27.508337
0.2882	14.995565	27.161108
0.2884	14.99429	26.769518
0.2886	14.99429	26.738926
0.2888	14.996202	26.954605
0.289	14.994927	27.442562
0.2892	14.991102	27.79744
0.2894	14.995565	28.380236
0.2896	14.995565	28.427654
0.2898	14.998116	29.233776
0.29	14.99429	30.013895
0.2902	14.996202	30.023073
0.2904	14.994927	30.020014
0.2906	14.995565	30.023073
0.2908	14.994927	30.023073
0.291	14.995565	30.024603
0.2912	14.993652	30.020014
0.2914	15.000028	30.030722
0.2916	14.990465	30.023073
0.2918	14.996202	30.024603
0.292	14.993652	30.023073
0.2922	14.996202	30.021544
0.2924	14.99174	30.023073
0.2926	14.995565	30.021544
0.2928	14.993652	30.023073
0.293	14.997478	30.024603
0.2932	14.99684	30.023073
0.2934	14.994927	30.021544
0.2936	14.993015	30.023073
0.2938	14.996202	30.023073
0.294	14.993015	30.024603
0.2942	14.996202	30.021544
0.2944	14.992377	30.023073
0.2946	14.998116	30.026133
0.2948	14.99429	30.027662
0.295	14.998753	30.024603
0.2952	14.994927	30.026133
0.2954	14.995565	30.024603
0.2956	14.993652	30.024603
0.2958	14.99684	30.027662
0.296	14.993015	30.012365
0.2962	14.996202	30.024603
0.2964	14.99684	30.026133
0.2966	14.997478	30.018484
0.2968	14.995565	30.023073
0.297	14.993652	30.032251
0.2972	14.998116	29.804335
0.2974	14.995565	29.083872
0.2976	14.993652	29.034924
0.2978	14.997478	28.137022
0.298	14.993652	27.590939
0.2982	14.995565	27.086155
0.2984	14.99684	26.772577
0.2986	14.994927	26.740456
0.2988	14.99429	27.089214
0.299	14.99684	27.441032
0.2992	14.993652	27.717899
0.2994	14.99174	28.239508
0.2996	14.995565	28.282337
0.2998	14.996202	29.13435
0.3	14.996202	29.966476
0.3002	14.993015	30.020014
0.3004	14.994927	30.024603
0.3006	14.994927	30.023073
0.3008	14.997478	30.032251
0.301	14.993015	30.026133
0.3012	14.997478	30.016954
0.3014	14.995565	30.018484
0.3016	15.000028	30.021544
0.3018	14.995565	30.018484
0.302	14.995565	30.029192
0.3022	14.994927	30.023073
0.3024	14.998116	30.016954
0.3026	14.99429	30.024603
0.3028	14.994927	30.020014
0.303	14.994927	30.027662
0.3032	14.994927	30.026133
0.3034	14.998116	30.023073
0.3036	14.996202	30.027662
0.3038	14.997478	30.024603
0.304	14.993015	30.026133
0.3042	14.995565	30.029192
0.3044	14.993652	30.023073
0.3046	14.996202	30.021544
0.3048	14.993652	30.020014
0.305	14.995565	30.016954
0.3052	14.99429	30.023073
0.3054	14.998753	30.023073
0.3056	14.993652	30.024603
0.3058	14.99429	30.026133
0.306	14.992377	30.030722
0.3062	14.996202	30.027662
0.3064	14.991102	30.024603
0.3066	14.99429	30.027662
0.3068	14.993652	30.021544
0.307	15.000028	30.020014
0.3072	14.990465	29.402037
0.3074	14.996202	28.505665
0.3076	14.997478	28.424595
0.3078	14.992377	27.586349
0.308	14.993652	27.161108
0.3082	14.997478	26.737396
0.3084	14.992377	26.608906
0.3086	15.000028	26.602787
0.3088	14.99174	26.526304
0.309	14.994927	27.023439
0.3092	14.995565	27.366079
0.3094	14.994927	27.947346
0.3096	14.995565	28.005472
0.3098	14.993015	28.984444
0.31	14.994927	29.752327
0.3102	14.995565	30.024603
0.3104	14.993015	30.015425
0.3106	14.997478	30.021544
0.3108	14.993015	30.021544
0.311	14.99429	30.024603
0.3112	14.99429	30.023073
0.3114	14.994927	30.029192
0.3116	14.995565	30.026133
0.3118	14.99429	30.026133
0.312	14.999391	30.024603
0.3122	14.99684	30.023073
0.3124	14.994927	30.016954
0.3126	14.995565	30.030722
0.3128	14.997478	30.012365
0.313	14.995565	30.018484
0.3132	14.997478	30.016954
0.3134	14.993652	30.029192
0.3136	14.997478	30.021544
0.3138	14.99429	30.020014
0.314	14.994927	30.020014
0.3142	14.994927	30.016954
0.3144	15.000028	30.030722
0.3146	14.993652	30.033781
0.3148	15.000028	30.029192
0.315	14.99429	30.018484
0.3152	14.995565	30.029192
0.3154	14.991102	30.023073
0.3156	14.994927	30.021544
0.3158	14.994927	30.024603
0.316	14.995565	30.020014
0.3162	14.995565	30.015425
0.3164	14.995565	30.018484
0.3166	14.993652	30.015425
0.3168	14.994927	30.023073
0.317	14.996202	30.027662
0.3172	14.99684	29.239895
0.3174	14.994927	28.449068
0.3176	14.997478	28.354231
0.3178	14.993652	27.653654
0.318	14.99684	27.084625
0.3182	14.995565	26.735867
0.3184	14.996202	26.491123
0.3186	14.998753	26.452883
0.3188	14.995565	26.521717
0.319	14.993015	26.878124
0.3192	14.994927	27.300306
0.3194	14.99684	27.935108
0.3196	14.993652	28.007002
0.3198	14.99684	28.979856
0.32	14.992377	29.756916
0.3202	14.99429	30.027662
0.3204	14.997478	30.020014
0.3206	14.993015	30.026133
0.3208	14.993652	30.024603
0.321	14.995565	30.023073
0.3212	14.993652	30.018484
0.3214	14.996202	30.020014
0.3216	14.993652	30.012365
0.3218	14.994927	30.021544
0.322	14.996202	30.021544
0.3222	14.995565	30.021544
0.3224	14.993652	30.023073
0.3226	14.993015	30.023073
0.3228	14.99429	30.016954
0.323	14.993015	30.018484
0.3232	14.991102	30.026133
0.3234	14.998753	30.030722
0.3236	14.993015	30.027662
0.3238	14.99429	30.024603
0.324	14.994927	30.026133
0.3242	14.99684	30.020014
0.3244	14.990465	30.016954
0.3246	14.992377	30.020014
0.3248	14.993015	30.018484
0.325	14.999391	30.018484
0.3252	14.995565	30.016954
0.3254	14.996202	30.026133
0.3256	14.995565	30.023073
0.3258	14.998116	30.023073
0.326	14.99429	30.021544
0.3262	14.99684	30.023073
0.3264	14.99429	30.018484
0.3266	14.99684	30.029192
0.3268	14.995565	30.015425
0.327	14.995565	29.920588
0.3272	14.99684	29.138939
0.3274	14.996202	28.245626
0.3276	14.994927	28.137022
0.3278	14.99429	27.373728
0.328	14.996202	27.014261
0.3282	14.992377	26.596668
0.3284	14.999391	26.354984
0.3286	14.993015	26.296858
0.3288	14.992377	26.611965
0.329	14.99429	26.819998
0.3292	14.994927	27.444092
0.3294	14.992377	27.945816
0.3296	14.999391	28.003942
0.3298	14.993652	29.080812
0.33	14.996202	29.860931
0.3302	14.995565	30.013895
0.3304	14.996202	30.026133
0.3306	14.99429	30.021544
0.3308	14.996202	30.024603
0.331	14.993652	30.013895
0.3312	14.998116	30.015425
0.3314	14.99429	30.029192
0.3316	14.995565	30.024603
0.3318	14.993652	30.021544
0.332	14.998753	30.018484
0.3322	14.99684	30.021544
0.3324	14.993015	30.016954
0.3326	14.994927	30.021544
0.3328	14.998753	30.020014
0.333	14.993015	30.018484
0.3332	14.997478	30.024603
0.3334	14.99429	30.020014
0.3336	14.99174	30.021544
0.3338	14.992377	30.020014
0.334	14.996202	30.032251
0.3342	14.994927	30.021544
0.3344	14.99429	30.030722
0.3346	14.993652	30.023073
0.3348	14.996202	30.021544
0.335	14.994927	30.024603
0.3352	14.99174	30.023073
0.3354	14.99429	30.029192
0.3356	14.995565	30.020014
0.3358	14.996202	30.023073
0.336	14.993652	30.029192
0.3362	14.997478	30.015425
0.3364	14.994927	30.016954
0.3366	14.997478	30.021544
0.3368	14.99429	30.021544
0.337	14.995565	30.018484
0.3372	14.993652	29.655958
0.3374	14.996202	28.828421
0.3376	14.994927	28.69993
0.3378	14.99429	27.936638
0.338	14.993652	27.442562
0.3382	14.999391	27.01885
0.3384	14.994927	26.769518
0.3386	14.99684	26.743515
0.3388	14.998116	26.875065
