Time (s),Counter (),coil1 (V),coil2 (V)
0.031500,0.057058,-4.180662,-4.131492
0.031600,0.057058,-4.086263,-4.137421
0.031700,0.053867,-3.957277,-4.079733
0.031800,0.060248,-3.878901,-3.984709
0.031900,0.060248,-3.896512,-3.935995
0.032000,0.060248,-3.951724,-3.996246
0.032100,0.053867,-3.974887,-4.106654
0.032200,0.047486,-3.930781,-4.176200
0.032300,0.053867,-3.862560,-4.161297
0.032400,0.053867,-3.805762,-4.072843
0.032500,0.060248,-3.778790,-3.935674
0.032600,0.066630,-3.847329,-3.878627
0.032700,0.063439,-3.832891,-3.778635
0.032800,0.060248,-3.814170,-3.786808
0.032900,0.057058,-3.794338,-3.824144
0.033000,0.057058,-3.731353,-3.825426
0.033100,0.057058,-3.643775,-3.871256
0.033200,0.060248,-3.517645,-3.924457
0.033300,0.057058,-3.363433,-3.985991
0.033400,0.060248,-3.199701,-4.050408
0.033500,0.063439,-3.051677,-4.132133
0.033600,0.057058,-2.909046,-4.233567
0.033700,0.053867,-2.778156,-4.301030
0.033800,0.057058,-2.624261,-4.336925
0.033900,0.057058,-2.411030,-4.362403
0.034000,0.063439,-2.104668,-4.373941
0.034100,0.063439,-1.712156,-4.325547
0.034200,0.060248,-1.323294,-4.180527
0.034300,0.057058,-1.010110,-3.992721
0.034400,0.063439,-0.787994,-3.798185
0.034500,0.057058,-0.623945,-3.666304
0.034600,0.057058,-0.484646,-3.567113
0.034700,0.060248,-0.369939,-3.440521
0.034800,0.060248,-0.256660,-3.230121
0.034900,0.053867,-0.149409,-2.917485
0.035000,0.057058,-0.043904,-2.523125
0.035100,0.053867,0.058111,-2.157609
0.035200,0.053867,0.147751,-1.858755
0.035300,0.060248,0.222160,-1.611338
0.035400,0.063439,0.300059,-1.404784
0.035500,0.066630,0.374309,-1.219863
0.035600,0.063439,0.461887,-1.069875
0.035700,0.053867,0.549464,-0.936231
0.035800,0.060248,0.650210,-0.826144
0.035900,0.057058,0.720652,-0.730799
0.036000,0.069820,0.850908,-0.641703
0.036100,0.060248,0.968312,-0.576164
0.036200,0.057058,1.091428,-0.504535
0.036300,0.053867,1.247544,-0.414958
0.036400,0.053867,1.449035,-0.328266
0.036500,0.053867,1.692411,-0.244940
0.036600,0.053867,1.997980,-0.162574
0.036700,0.060248,2.358443,-0.059538
0.036800,0.057058,2.749209,0.046864
0.036900,0.060248,3.075403,0.144933
0.037000,0.057058,3.281019,0.246688
0.037100,0.057058,3.388587,0.375043
0.037200,0.060248,3.457443,0.530480
0.037300,0.060248,3.547559,0.699697
0.037400,0.063439,3.678925,0.906572
0.037500,0.060248,3.874070,1.170814
0.037600,0.050677,4.091585,1.473675
0.037700,0.053867,4.254840,1.778458
0.037800,0.057058,4.366216,2.059366
0.037900,0.053867,4.412702,2.260151
0.038000,0.057058,4.393981,2.415267
0.038100,0.063439,4.334485,2.541219
0.038200,0.063439,4.270230,2.678868
0.038300,0.063439,4.220889,2.800173
0.038400,0.057058,4.228821,2.937822
0.038500,0.060248,4.269913,3.085246
0.038600,0.060248,4.285937,3.244368
0.038700,0.063439,4.220730,3.391472
0.038800,0.060248,4.066994,3.531365
0.038900,0.060248,3.896281,3.631357
0.039000,0.057058,3.791887,3.678629
0.039100,0.060248,3.811084,3.740483
0.039200,0.057058,3.837420,3.756668
0.039300,0.057058,4.101898,3.996072
0.039400,0.057058,4.114748,4.003764
0.039500,0.063439,4.147748,4.066258
0.039600,0.060248,4.116970,4.007449
0.039700,0.060248,4.083652,3.893996
0.039800,0.060248,4.130931,3.796088
0.039900,0.057058,4.223744,3.799613
0.040000,0.060248,4.291965,3.909060
0.040100,0.060248,4.289427,4.028441
0.040200,0.060248,4.231677,4.090936
0.040300,0.053867,4.139181,4.087731
0.040400,0.057058,4.094917,3.988540
0.040500,0.057058,4.145686,3.876530
0.040600,0.060248,4.229297,3.862268
0.040700,0.050677,4.266898,3.947197
0.040800,0.060248,4.226917,4.056804
0.040900,0.063439,4.126647,4.078918
0.041000,0.057058,4.015272,4.050395
0.041100,0.063439,3.971801,4.001520
0.041200,0.066630,4.026061,3.946717
0.041300,0.060248,4.105229,3.966106
0.041400,0.057058,4.137912,4.045267
0.041500,0.063439,4.086984,4.108403
0.041600,0.063439,3.976719,4.102954
0.041700,0.053867,3.846146,4.035492
0.041800,0.050677,3.775704,3.935820
0.041900,0.057058,3.808387,3.920437
0.042000,0.053867,3.860108,4.008891
0.042100,0.053867,3.870738,4.107281
0.042200,0.060248,3.828060,4.144938
0.042300,0.063439,3.771579,4.114492
0.042400,0.057058,3.731598,3.997674
0.042500,0.060248,3.727155,3.841437
0.042600,0.060248,3.674958,3.664207
0.042700,0.057058,3.777925,3.753623
0.042800,0.063439,3.754444,3.769327
0.042900,0.060248,3.716367,3.789998
0.043000,0.060248,3.661948,3.799773
0.043100,0.053867,3.571833,3.835187
0.043200,0.053867,3.443799,3.901047
0.043300,0.060248,3.269596,3.945275
0.043400,0.053867,3.105388,4.007609
0.043500,0.060248,2.951335,4.113531
0.043600,0.060248,2.809498,4.223137
0.043700,0.053867,2.674483,4.278582
0.043800,0.057058,2.513448,4.311592
0.043900,0.060248,2.281813,4.341558
0.044000,0.060248,1.947845,4.345403
0.044100,0.057058,1.537406,4.285792
0.044200,0.060248,1.150923,4.146701
0.044300,0.057058,0.856936,3.966427
0.044400,0.057058,0.656397,3.805702
0.044500,0.057058,0.512973,3.682635
0.044600,0.057058,0.397632,3.552517
0.044700,0.057058,0.290381,3.400926
0.044800,0.060248,0.188842,3.152549
0.044900,0.057058,0.081116,2.796327
0.045000,0.053867,-0.027245,2.398762
0.045100,0.053867,-0.125611,2.059205
0.045200,0.057058,-0.214140,1.778619
0.045300,0.060248,-0.288708,1.561168
0.045400,0.060248,-0.361530,1.359581
0.045500,14.140516,-0.431656,1.177063
0.045600,14.513821,-0.517329,1.033165
0.045700,14.539346,-0.605700,0.914744
0.045800,14.536155,-0.705335,0.810586
0.045900,14.542537,-0.754359,0.711395
0.046000,14.545727,-0.885249,0.629671
0.046100,14.542537,-1.006937,0.565894
0.046200,14.548918,-1.127832,0.486413
0.046300,14.555299,-1.272683,0.401003
0.046400,14.558490,-1.460530,0.320881
0.046500,14.552108,-1.685185,0.240278
0.046600,14.555299,-1.968225,0.150061
0.046700,14.552108,-2.307587,0.052473
0.046800,14.552108,-2.696290,-0.059377
0.046900,14.552108,-3.057705,-0.151998
0.047000,14.552108,-3.316154,-0.259522
0.047100,14.558490,-3.462592,-0.388839
0.047200,14.552108,-3.553977,-0.533378
0.047300,14.555299,-3.623943,-0.690898
0.047400,14.545727,-3.732463,-0.893446
0.047500,14.558490,-3.904286,-1.141664
0.047600,0.073011,-4.114979,-1.427859
0.047700,0.066630,-4.285533,-1.744020
0.047800,0.050677,-4.387865,-2.039830
0.047900,0.060248,-4.427687,-2.254236
0.048000,0.063439,-4.415154,-2.410634
0.048100,0.063439,-4.365019,-2.534823
0.048200,0.060248,-4.299336,-2.659813
0.048300,0.066630,-4.243489,-2.784964
0.048400,0.063439,-4.236985,-2.916043
0.048500,0.060248,-4.262210,-3.050007
0.048600,0.057058,-4.289658,-3.220346
0.048700,0.066630,-4.245393,-3.389884
