Time (s),Counter (),coil1 (V),coil2 (V)
0.019900,0.057058,-0.090278,0.087499
0.020000,0.057058,-0.087621,0.079887
0.020100,0.057058,-0.084513,0.074438
0.020200,0.057058,-0.082709,0.079246
0.020300,0.053867,-0.084416,0.077082
0.020400,0.050677,-0.084577,0.076040
0.020500,0.066630,-0.084674,0.088060
0.020600,0.066630,-0.081099,0.087980
0.020700,0.057058,-0.078973,0.082371
0.020800,0.066630,-0.073627,0.080928
0.020900,0.060248,-0.072982,0.083252
0.021000,0.053867,-0.072580,0.086538
0.021100,0.053867,-0.071404,0.084214
0.021200,0.063439,-0.070535,0.098157
0.021300,0.057058,-0.066090,0.090624
0.021400,0.057058,-0.062499,0.092548
0.021500,0.060248,-0.060759,0.094871
0.021600,0.060248,-0.057490,0.084294
0.021700,0.050677,-0.053335,0.086297
0.021800,0.057058,-0.052498,0.091346
0.021900,0.063439,-0.050324,0.095192
0.022000,0.057058,-0.048375,0.097035
0.022100,0.060248,-0.049003,0.096554
0.022200,0.060248,-0.046700,0.098477
0.022300,0.066630,-0.045847,0.092147
0.022400,0.060248,-0.044027,0.090224
0.022500,0.063439,-0.041064,0.091025
0.022600,0.060248,-0.038825,0.090384
0.022700,0.050677,-0.036410,0.090144
0.022800,0.057058,-0.034316,0.098397
0.022900,0.063439,-0.032658,0.090544
0.023000,0.057058,-0.027617,0.090544
0.023100,0.053867,-0.020531,0.094150
0.023200,0.060248,-0.012189,0.092548
0.023300,0.057058,-0.004040,0.087660
0.023400,0.057058,0.001773,0.087259
0.023500,0.060248,0.006798,0.081890
0.023600,0.063439,0.011065,0.084935
0.023700,0.057058,0.016186,0.081169
0.023800,0.057058,0.018473,0.072114
0.023900,0.060248,0.019488,0.063139
0.024000,0.057058,0.023353,0.061616
0.024100,0.060248,0.026847,0.048394
0.024200,0.060248,0.028297,0.048394
0.024300,0.057058,0.030068,0.041823
0.024400,0.050677,0.031598,0.041904
0.024500,0.053867,0.033289,0.034051
0.024600,0.057058,0.035721,0.035333
0.024700,0.053867,0.038120,0.035172
0.024800,0.053867,0.038797,0.028361
0.024900,0.063439,0.041679,0.030284
0.025000,0.060248,0.044417,0.031006
0.025100,0.063439,0.047364,0.028121
0.025200,0.063439,0.050569,0.025396
0.025300,0.060248,0.052308,0.029804
0.025400,0.053867,0.055851,0.022511
0.025500,0.060248,0.061842,0.021630
0.025600,0.060248,0.069266,0.016341
0.025700,0.060248,0.074467,0.010491
0.025800,0.057058,0.081908,0.013777
0.025900,0.057058,0.088736,0.010652
0.026000,0.053867,0.094759,0.007046
0.026100,0.053867,0.097110,0.005603
0.026200,0.050677,0.097513,-0.001448
0.026300,0.053867,0.098205,-0.005295
0.026400,0.060248,0.099735,-0.011225
0.026500,0.063439,0.102457,-0.016273
0.026600,0.066630,0.102650,-0.025729
0.026700,0.060248,0.102763,-0.031178
0.026800,0.057058,0.104582,-0.033261
0.026900,0.057058,0.105677,-0.034143
0.027000,0.060248,0.106434,-0.038550
0.027100,0.057058,0.106080,-0.031418
0.027200,0.057058,0.105210,-0.039832
0.027300,0.063439,0.104502,-0.049608
0.027400,0.057058,0.108061,-0.043278
0.027500,0.057058,0.108592,-0.047044
0.027600,0.057058,0.108560,-0.049288
0.027700,0.053867,0.111217,-0.049528
0.027800,0.053867,0.110106,-0.047605
0.027900,0.057058,0.108592,-0.051451
0.028000,0.060248,0.106112,-0.050490
0.028100,0.063439,0.107014,-0.048647
0.028200,0.060248,0.107175,-0.055859
0.028300,0.060248,0.110879,-0.055137
0.028400,0.063439,0.110251,-0.049688
0.028500,0.057058,0.109897,-0.065154
0.028600,0.063439,0.104904,-0.061788
0.028700,0.060248,0.101893,-0.061788
0.028800,0.050677,0.099123,-0.066035
0.028900,0.060248,0.101072,-0.066837
0.029000,0.057058,0.101217,-0.064273
0.029100,0.063439,0.102151,-0.073247
0.029200,0.057058,0.099622,-0.077735
0.029300,0.057058,0.094694,-0.072286
0.029400,0.053867,0.092150,-0.072767
0.029500,0.060248,0.090475,-0.074690
0.029600,0.060248,0.091699,-0.071965
0.029700,0.063439,0.093793,-0.078456
0.029800,0.057058,0.092359,-0.075251
0.029900,0.057058,0.089976,-0.078216
0.030000,0.066630,0.086642,-0.080780
0.030100,0.053867,0.083872,-0.082703
0.030200,0.057058,0.081940,-0.079898
0.030300,0.060248,0.082890,-0.076773
0.030400,0.063439,0.083905,-0.086469
0.030500,0.057058,0.083132,-0.081982
0.030600,0.060248,0.082262,-0.090396
0.030700,0.063439,0.078268,-0.088633
0.030800,0.057058,0.073244,-0.087110
0.030900,0.060248,0.072261,-0.080219
0.031000,0.063439,0.070554,-0.091197
0.031100,0.063439,0.072438,-0.088953
0.031200,0.053867,0.069717,-0.090155
0.031300,0.060248,0.066609,-0.095605
0.031400,0.060248,0.063356,-0.097528
0.031500,0.060248,0.059990,-0.093761
0.031600,0.060248,0.056962,-0.089595
0.031700,0.066630,0.055142,-0.100893
0.031800,0.060248,0.054192,-0.095925
0.031900,0.053867,0.051600,-0.091999
0.032000,0.060248,0.050714,-0.096005
0.032100,0.053867,0.049200,-0.098409
0.032200,0.057058,0.048540,-0.098569
0.032300,0.063439,0.046591,-0.098249
0.032400,0.063439,0.045351,-0.088232
0.032500,0.060248,0.044820,-0.092720
0.032600,0.063439,0.040617,-0.093120
0.032700,0.063439,0.038088,-0.088072
0.032800,0.057058,0.037170,-0.085908
