Time (s),Counter (),coil1 (V),coil2 (V)
0.029400,0.060248,0.111330,0.085175
0.029500,0.053867,0.111233,0.085656
0.029600,0.057058,0.106579,0.091746
0.029700,0.057058,0.105677,0.088621
0.029800,0.057058,0.098817,0.084855
0.029900,0.050677,0.100492,0.085816
0.030000,0.060248,0.100524,0.085977
0.030100,0.063439,0.102344,0.084374
0.030200,0.063439,0.102360,0.090144
0.030300,0.069820,0.096273,0.089743
0.030400,0.057058,0.093760,0.100561
0.030500,0.057058,0.091715,0.090464
0.030600,0.063439,0.090346,0.085015
0.030700,0.060248,0.091699,0.086538
0.030800,0.057058,0.093503,0.087980
0.030900,0.063439,0.092536,0.085736
0.031000,0.060248,0.089299,0.092147
0.031100,0.060248,0.084919,0.096795
0.031200,0.050677,0.082874,0.094711
0.031300,0.060248,0.084227,0.094871
0.031400,0.066630,0.083856,0.085656
0.031500,0.063439,0.084533,0.084214
0.031600,0.063439,0.082407,0.087980
0.031700,0.060248,0.080990,0.088942
0.031800,0.057058,0.075901,0.091907
0.031900,0.057058,0.072390,0.094631
0.032000,0.057058,0.071601,0.091746
0.032100,0.060248,0.072422,0.083573
0.032200,0.057058,0.070168,0.081489
0.032300,0.057058,0.069008,0.078044
0.032400,0.057058,0.065771,0.083973
0.032500,0.057058,0.061987,0.088541
0.032600,0.053867,0.059668,0.079566
0.032700,0.057058,0.057461,0.080608
0.032800,0.060248,0.055175,0.075319
0.032900,0.063439,0.053081,0.083012
0.033000,0.060248,0.052485,0.073877
0.033100,0.063439,0.050279,0.079005
0.033200,0.066630,0.049055,0.084855
0.033300,0.060248,0.047638,0.081409
0.033400,0.063439,0.046205,0.081249
0.033500,0.060248,0.044127,0.076361
0.033600,0.060248,0.042114,0.066745
0.033700,0.053867,0.040037,0.067306
0.033800,0.053867,0.038104,0.068107
0.033900,0.060248,0.036832,0.073636
0.034000,0.060248,0.032307,0.066985
0.034100,0.053867,0.027524,0.066905
0.034200,0.063439,0.020148,0.068267
0.034300,0.057058,0.011613,0.059212
0.034400,0.063439,0.004269,0.058010
0.034500,0.063439,-0.001142,0.064741
0.034600,0.057058,-0.005619,0.060174
0.034700,0.057058,-0.009612,0.055767
0.034800,0.063439,-0.013300,0.054565
0.034900,0.063439,-0.014573,0.052802
0.035000,0.057058,-0.017648,0.052321
0.035100,0.057058,-0.019645,0.055206
0.035200,0.060248,-0.023285,0.053122
0.035300,0.060248,-0.024525,0.049196
0.035400,0.063439,-0.027118,0.049276
0.035500,0.057058,-0.028261,0.046071
0.035600,0.060248,-0.030371,0.047914
0.035700,0.060248,-0.032641,0.045670
0.035800,0.057058,-0.034187,0.037897
0.035900,0.060248,-0.037634,0.028121
0.036000,0.057058,-0.038439,0.022752
0.036100,0.069820,-0.041305,0.016101
0.036200,0.060248,-0.043351,0.004962
0.036300,0.053867,-0.047071,0.010091
0.036400,0.060248,-0.050678,0.001917
0.036500,0.066630,-0.053287,-0.007779
0.036600,0.060248,-0.060437,-0.008901
0.036700,0.053867,-0.065478,-0.006817
0.036800,0.060248,-0.074995,-0.016914
0.036900,0.060248,-0.081888,-0.016433
0.037000,0.053867,-0.089570,-0.018437
0.037100,0.053867,-0.093870,-0.024527
0.037200,0.063439,-0.099248,-0.021642
0.037300,0.063439,-0.098910,-0.021401
0.037400,0.060248,-0.100311,-0.028373
0.037500,0.060248,-0.101793,-0.023725
0.037600,0.063439,-0.102260,-0.025889
0.037700,0.063439,-0.103983,-0.034062
0.037800,0.063439,-0.105352,-0.028774
0.037900,0.053867,-0.106173,-0.032700
0.038000,0.060248,-0.106962,-0.039431
0.038100,0.053867,-0.107027,-0.043678
0.038200,0.053867,-0.105915,-0.040713
0.038300,0.050677,-0.107268,-0.046804
0.038400,0.057058,-0.107977,-0.056580
0.038500,0.060248,-0.109040,-0.060907
0.038600,0.063439,-0.107832,-0.079979
0.038700,0.057058,-0.112422,-0.084867
0.038800,0.060248,-0.112148,-0.083264
0.038900,0.060248,-0.111761,-0.085428
0.039000,0.063439,-0.109378,-0.087110
0.039100,0.057058,-0.108267,-0.076453
0.039200,0.057058,-0.108685,-0.081982
0.039300,0.060248,-0.111520,-0.092239
0.039400,0.063439,-0.113275,-0.087671
0.039500,0.057058,-0.112132,-0.091277
0.039600,0.053867,-0.110650,-0.094803
0.039700,0.053867,-0.107800,-0.089835
0.039800,0.063439,-0.103870,-0.087030
0.039900,0.060248,-0.101680,-0.093441
0.040000,0.057058,-0.102018,-0.087191
0.040100,0.063439,-0.104965,-0.088953
0.040200,0.063439,-0.104289,-0.092960
0.040300,0.063439,-0.101229,-0.088953
0.040400,0.066630,-0.096994,-0.096005
0.040500,0.066630,-0.095303,-0.096486
0.040600,0.060248,-0.095013,-0.099451
0.040700,0.060248,-0.095029,-0.087110
0.040800,0.053867,-0.096398,-0.095124
0.040900,0.060248,-0.097284,-0.090797
0.041000,0.060248,-0.094884,-0.087752
0.041100,0.057058,-0.091277,-0.092880
0.041200,0.060248,-0.087251,-0.095765
0.041300,0.047486,-0.087444,-0.087992
0.041400,0.060248,-0.087782,-0.088953
0.041500,0.063439,-0.089908,-0.092640
0.041600,0.060248,-0.088362,-0.085508
0.041700,0.063439,-0.086011,-0.092079
0.041800,0.060248,-0.082081,-0.097608
0.041900,0.063439,-0.079102,-0.096326
0.042000,0.060248,-0.076380,-0.090877
0.042100,0.063439,-0.077701,-0.086069
0.042200,0.060248,-0.075994,-0.084947
0.042300,0.060248,-0.073530,-0.080700
0.042400,0.060248,-0.071469,-0.093281
0.042500,0.053867,-0.067024,-0.081982
0.042600,0.057058,-0.063191,-0.086229
0.042700,0.060248,-0.060969,-0.087030
0.042800,0.060248,-0.059374,-0.078616
0.042900,0.063439,-0.057716,-0.072767
0.043000,0.057058,-0.056121,-0.082463
0.043100,0.060248,-0.054463,-0.079257
0.043200,0.057058,-0.053319,-0.078536
0.043300,0.053867,-0.051725,-0.077735
0.043400,0.063439,-0.050614,-0.074289
0.043500,0.063439,-0.047425,-0.074930
0.043600,0.057058,-0.046330,-0.069561
0.043700,0.060248,-0.042916,-0.076533
0.043800,0.050677,-0.041128,-0.068840
0.043900,0.053867,-0.040017,-0.068840
0.044000,0.060248,-0.036007,-0.069561
0.044100,0.057058,-0.030645,-0.063071
0.044200,0.057058,-0.021707,-0.069641
0.044300,0.063439,-0.012688,-0.064593
0.044400,0.060248,-0.004556,-0.051932
0.044500,0.063439,0.001966,-0.059465
0.044600,0.060248,0.008199,-0.063631
0.044700,0.060248,0.011420,-0.057942
0.044800,0.063439,0.015494,-0.053775
