Time (s),Counter (),coil1 (V),coil2 (V)
0.027600,0.057058,0.087786,0.073957
0.027700,0.057058,0.089879,0.070110
0.027800,0.060248,0.090990,0.075640
0.027900,0.060248,0.089509,0.079165
0.028000,0.063439,0.088317,0.086858
0.028100,0.057058,0.084984,0.084054
0.028200,0.060248,0.081843,0.080848
0.028300,0.066630,0.080974,0.077643
0.028400,0.053867,0.081763,0.075399
0.028500,0.066630,0.082391,0.078604
0.028600,0.060248,0.082165,0.081810
0.028700,0.057058,0.079428,0.097436
0.028800,0.053867,0.076175,0.088381
0.028900,0.057058,0.072616,0.087660
0.029000,0.050677,0.070973,0.086698
0.029100,0.063439,0.070119,0.076842
0.029200,0.063439,0.069105,0.083412
0.029300,0.066630,0.066866,0.094952
0.029400,0.063439,0.065723,0.088781
0.029500,0.060248,0.062035,0.096314
0.029600,0.069820,0.058734,0.089743
0.029700,0.063439,0.056495,0.092788
0.029800,0.060248,0.053274,0.088862
0.029900,0.060248,0.052485,0.096394
0.030000,0.063439,0.049748,0.095913
0.030100,0.053867,0.050440,0.095432
0.030200,0.047486,0.046301,0.092948
0.030300,0.053867,0.047557,0.092227
0.030400,0.057058,0.043966,0.092387
0.030500,0.060248,0.043451,0.094551
0.030600,0.057058,0.041873,0.089422
0.030700,0.063439,0.039763,0.088701
0.030800,0.060248,0.037653,0.092147
0.030900,0.057058,0.035077,0.092227
0.031000,0.060248,0.032629,0.084054
0.031100,0.060248,0.029472,0.091105
0.031200,0.060248,0.022741,0.090464
0.031300,0.050677,0.015172,0.084374
0.031400,0.060248,0.006347,0.084614
0.031500,0.053867,0.002433,0.086137
0.031600,0.053867,-0.004362,0.080207
0.031700,0.057058,-0.008533,0.080448
0.031800,0.060248,-0.011915,0.079085
0.031900,0.057058,-0.014395,0.075640
0.032000,0.057058,-0.016634,0.072915
0.032100,0.066630,-0.017890,0.062177
0.032200,0.060248,-0.021803,0.050478
0.032300,0.063439,-0.024412,0.053122
0.032400,0.057058,-0.027230,0.049596
0.032500,0.063439,-0.027150,0.038378
0.032600,0.060248,-0.029904,0.038217
0.032700,0.060248,-0.031031,0.034051
0.032800,0.057058,-0.033463,0.033970
0.032900,0.060248,-0.036555,0.031887
0.033000,0.053867,-0.039148,0.036535
0.033100,0.053867,-0.040033,0.026678
0.033200,0.063439,-0.042481,0.030284
